iter	Passed	Remaining
4772	320359	15236
4773	320420	15168
4774	320479	15101
4775	320554	15034
4776	320618	14967
4777	320678	14899
4778	320737	14832
4779	320798	14764
4780	320857	14697
4781	320917	14629
4782	320974	14562
4783	321038	14495
4784	321095	14427
4785	321155	14360
4786	321215	14292
4787	321283	14225
4788	321350	14158
4789	321412	14091
4790	321472	14023
4791	321552	13957
4792	321616	13889
4793	321677	13822
4794	321740	13755
4795	321805	13688
4796	321869	13620
4797	321936	13553
4798	321999	13486
4799	322078	13419
4800	322170	13353
4801	322229	13286
4802	322292	13219
4803	322348	13151
4804	322407	13084
4805	322465	13016
4806	322529	12949
4807	322597	12882
4808	322654	12814
4809	322715	12747
4810	322776	12680
4811	322831	12612
4812	322888	12545
4813	322943	12477
4814	323000	12410
4815	323061	12342
4816	323117	12275
4817	323175	12207
4818	323231	12140
4819	323295	12073
4820	323353	12005
4821	323413	11938
4822	323470	11871
4823	323539	11804
4824	323602	11736
4825	323661	11669
4826	323717	11602
4827	323781	11534
4828	323843	11467
4829	323899	11400
4830	323959	11332
4831	324022	11265
4832	324079	11198
4833	324140	11131
4834	324197	11063
4835	324253	10996
4836	324316	10929
4837	324371	10861
4838	324427	10794
4839	324489	10726
4840	324557	10659
4841	324619	10592
4842	324678	10525
4843	324743	10458
4844	324818	10391
4845	324878	10324
4846	324937	10256
4847	324993	10189
4848	325059	10122
4849	325118	10055
4850	325175	9987
4851	325234	9920
4852	325303	9853
4853	325364	9786
4854	325425	9719
4855	325485	9651
4856	325557	9585
4857	325618	9517
4858	325675	9450
4859	325737	9383
4860	325800	9316
4861	325860	9249
4862	325921	9181
4863	325985	9114
4864	326057	9047
4865	326120	8980
4866	326178	8913
4867	326239	8846
4868	326300	8779
4869	326375	8712
4870	326435	8645
4871	326495	8577
4872	326571	8511
4873	326639	8444
4874	326712	8377
4875	326785	8310
4876	326849	8243
4877	326904	8175
4878	326965	8108
4879	327028	8041
4880	327094	7974
4881	327153	7907
4882	327223	7840
4883	327289	7773
4884	327383	7707
4885	327455	7640
4886	327530	7573
4887	327610	7506
4888	327687	7439
4889	327753	7372
4890	327822	7305
4891	327881	7238
4892	327950	7171
4893	328006	7104
4894	328078	7037
4895	328159	6970
4896	328235	6903
4897	328317	6837
4898	328390	6770
4899	328473	6703
4900	328550	6636
4901	328624	6569
4902	328684	6502
4903	328751	6435
4904	328818	6368
4905	328884	6301
4906	328955	6234
4907	329017	6167
4908	329079	6100
4909	329141	6033
4910	329205	5966
4911	329273	5899
4912	329339	5831
4913	329416	5765
4914	329487	5698
4915	329555	5631
4916	329626	5564
4917	329694	5497
4918	329755	5430
4919	329823	5362
4920	329891	5295
4921	330004	5229
4922	330079	5162
4923	330143	5095
4924	330204	5028
4925	330270	4961
4926	330332	4894
4927	330394	4827
4928	330465	4760
4929	330562	4693
4930	330644	4626
4931	330731	4559
4932	330810	4493
4933	330887	4426
4934	330955	4359
4935	331029	4292
4936	331102	4225
4937	331170	4158
4938	331254	4091
4939	331325	4024
4940	331403	3957
4941	331479	3890
4942	331548	3823
4943	331620	3756
4944	331701	3689
4945	331774	3622
4946	331845	3555
4947	331918	3488
4948	331985	3421
4949	332054	3354
4950	332127	3287
4951	332189	3219
4952	332252	3152
4953	332314	3085
4954	332382	3018
4955	332453	2951
4956	332522	2884
4957	332598	2817
4958	332672	2750
4959	332744	2683
4960	332815	2616
4961	332882	2549
4962	332946	2482
4963	333014	2415
4964	333089	2348
4965	333152	2280
4966	333216	2213
4967	333284	2146
4968	333351	2079
4969	333429	2012
4970	333497	1945
4971	333567	1878
4972	333643	1811
4973	333715	1744
4974	333791	1677
4975	333858	1610
4976	333927	1543
4977	334002	1476
4978	334061	1408
4979	334133	1341
4980	334198	1274
4981	334260	1207
4982	334324	1140
4983	334388	1073
4984	334451	1006
4985	334519	939
4986	334593	872
4987	334659	805
4988	334723	738
4989	334794	670
4990	334856	603
4991	334921	536
4992	334978	469
4993	335041	402
4994	335102	335
4995	335167	268
4996	335229	201
4997	335293	134
4998	335355	67
4999	335418	0
